order_id,order_date,ship_date,customer_id,customer_name,customer_segment,product_id,product_name,category,subcategory,quantity,sales,discount,profit,region,city,state,shipping_cost,payment_type
ORD-003575,2024-11-18 11:53:10,2024-11-20 11:53:10,CUST-9962,Tiffany Flores,Enterprise,PROD-8315,Outerwear Develop,Apparel,Outerwear,13,25116.95,0.35,5285.71,West,Denver,CO,103.33,BNPL
ORD-003576,2025-03-04 11:27:54,2025-03-07 11:27:54,CUST-7341,David Johnson,Enterprise,PROD-9543,Tables Speak,Furniture,Tables,32,76555.49,0.15,22894.69,East,Orlando,FL,38.81,BNPL
ORD-003577,2025-07-14 09:51:43,2025-07-16 09:51:43,CUST-4512,Tammy Robinson,Enterprise,PROD-4930,Chairs Case,Furniture,Chairs,22,24568.11,0.27,2616.73,West,San Diego,CA,20.35,PayPal
ORD-003578,2024-09-09 20:06:56,2024-09-14 20:06:56,CUST-2825,Nathan Williamson,Online-Only,PROD-9998,Decor Sometimes,Home & Kitchen,Decor,39,32898.06,0.0,11281.53,Midwest,Milwaukee,WI,85.97,PayPal
ORD-003579,2024-02-29 20:32:45,2024-03-04 20:32:45,CUST-2751,David Hendricks,Corporate,PROD-5789,Copiers Federal,Technology,Copiers,47,83296.12,0.03,25259.58,West,Sacramento,CA,81.93,Cash
ORD-003580,2025-07-12 00:27:30,2025-07-16 00:27:30,CUST-8284,Kayla Evans,Retailer,PROD-7680,Appliances Region,Home & Kitchen,Appliances,17,31798.0,0.08,12086.84,South,Dallas,TX,68.42,PayPal
ORD-003581,2025-08-17 18:26:00,2025-08-27 18:26:00,CUST-5861,Laura Walter,Small Business,PROD-1751,Cosmetics Myself,Health & Beauty,Cosmetics,17,20609.81,0.21,1379.92,Mountain,Billings,MT,106.77,Mobile Pay
ORD-003582,2024-06-21 13:57:54,2024-07-01 13:57:54,CUST-7390,Krista Doyle,Online-Only,PROD-1467,Cosmetics Since,Health & Beauty,Cosmetics,39,48255.09,0.29,-5580.12,West,Denver,CO,89.68,PayPal
ORD-003583,2024-07-23 08:26:31,2024-08-02 08:26:31,CUST-2306,Brandy Johnson,Consumer,PROD-6880,Desks Final,Furniture,Desks,26,24534.41,0.35,867.65,South,New Orleans,LA,100.71,PayPal
ORD-003584,2025-01-09 08:34:15,2025-01-16 08:34:15,CUST-9682,Matthew Phillips,Corporate,PROD-4115,Cookware Win,Home & Kitchen,Cookware,43,34390.24,0.22,41.84,Mountain,Colorado Springs,CO,76.76,Cash
ORD-003585,2024-10-29 09:15:09,2024-11-08 09:15:09,CUST-9686,Rachel Patterson,Consumer,PROD-6162,Decor Body,Home & Kitchen,Decor,37,27345.37,0.2,287.64,Mountain,Billings,MT,27.04,Debit
ORD-003586,2025-02-06 01:31:34,2025-02-10 01:31:34,CUST-3737,Aaron Carey,Retailer,PROD-5423,Fitness Equipment Similar,Health & Beauty,Fitness Equipment,4,5772.2,0.12,622.28,West,Las Vegas,NV,107.48,Cash
ORD-003587,2024-01-30 20:18:52,2024-02-03 20:18:52,CUST-4543,Sharon Fisher,Consumer,PROD-2549,Haircare Matter,Health & Beauty,Haircare,30,82177.41,0.02,25118.01,South,Tampa,FL,61.64,BNPL
ORD-003588,2025-04-18 13:24:04,2025-04-24 13:24:04,CUST-6824,Teresa Cochran,Small Business,PROD-7017,Accessories Treat,Apparel,Accessories,10,19544.3,0.08,6204.7,Midwest,Chicago,IL,88.25,BNPL
ORD-003589,2024-05-26 02:49:30,2024-05-28 02:49:30,CUST-4434,Seth Long,Retailer,PROD-8788,Copiers Conference,Technology,Copiers,44,23374.52,0.14,7716.24,West,San Diego,CA,5.62,PayPal
ORD-003590,2025-02-21 15:23:20,2025-02-27 15:23:20,CUST-5333,Cynthia Carter,Corporate,PROD-9922,Phones Care,Technology,Phones,7,12586.63,0.13,4483.22,South,San Antonio,TX,84.0,Debit
ORD-003591,2025-07-18 04:49:29,2025-07-19 04:49:29,CUST-7034,David Cordova,Corporate,PROD-4930,Chairs Case,Furniture,Chairs,22,25914.3,0.23,3962.92,Midwest,Milwaukee,WI,113.84,PayPal
ORD-003592,2025-07-26 16:42:55,2025-07-30 16:42:55,CUST-3237,Jonathan Sparks,Corporate,PROD-9543,Tables Speak,Furniture,Tables,13,23416.97,0.36,1617.27,South,Birmingham,AL,29.22,BNPL
ORD-003593,2024-09-29 20:55:12,2024-09-30 20:55:12,CUST-9980,Marcus Jacobs,Retailer,PROD-8273,Binders Stay,Office Supplies,Binders,40,34714.27,0.32,-5746.93,South,Houston,TX,24.22,Mobile Pay
ORD-003594,2025-06-27 19:26:57,2025-06-29 19:26:57,CUST-8911,Timothy Copeland,Enterprise,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,24,2659.59,0.19,666.87,South,Austin,TX,58.62,Transfer
ORD-003595,2025-06-25 17:48:45,2025-06-26 17:48:45,CUST-5982,Jason Macias,Corporate,PROD-6978,Footwear Stuff,Apparel,Footwear,4,3704.62,0.4,-939.42,West,Seattle,WA,103.25,Debit
ORD-003596,2024-09-05 23:03:30,2024-09-06 23:03:30,CUST-3582,Timothy Gonzales,Corporate,PROD-5789,Copiers Federal,Technology,Copiers,34,57150.75,0.08,15166.87,Midwest,Kansas City,MO,114.89,Mobile Pay
ORD-003597,2024-10-01 16:03:49,2024-10-07 16:03:49,CUST-5381,Omar Collins,Enterprise,PROD-8759,Cookware Option,Home & Kitchen,Cookware,1,2712.99,0.07,640.69,Mountain,Cheyenne,WY,72.23,Mobile Pay
ORD-003598,2025-05-07 21:21:27,2025-05-11 21:21:27,CUST-2476,Kevin Pierce,Corporate,PROD-7680,Appliances Region,Home & Kitchen,Appliances,25,33038.2,0.35,4051.2,Midwest,Pittsburgh,PA,16.17,Debit
ORD-003599,2024-02-27 02:15:00,2024-03-07 02:15:00,CUST-5982,Jason Macias,Corporate,PROD-5678,Outerwear About,Apparel,Outerwear,41,8107.07,0.31,-1206.9,South,Tampa,FL,16.58,Transfer
ORD-003600,2024-12-13 05:32:34,2024-12-21 05:32:34,CUST-2497,Justin Jones,Online-Only,PROD-3069,Footwear Your,Apparel,Footwear,44,24552.0,0.1,6262.96,East,Washington,DC,45.96,Mobile Pay
ORD-003601,2024-06-22 06:14:54,2024-06-25 06:14:54,CUST-3925,Elizabeth Bryan,Consumer,PROD-7646,Wearables Market,Technology,Wearables,29,11762.68,0.08,2520.67,East,Miami,FL,5.48,BNPL
ORD-003602,2025-09-07 05:19:32,2025-09-08 05:19:32,CUST-6552,Susan Smith,Small Business,PROD-8709,Footwear Next,Apparel,Footwear,10,10615.92,0.2,61.32,West,Seattle,WA,103.42,Mobile Pay
ORD-003603,2024-08-29 03:18:20,2024-09-01 03:18:20,CUST-7750,Anna Shaffer,Consumer,PROD-9649,Men's Clothing Keep,Apparel,Men's Clothing,25,35693.56,0.38,6505.06,East,Baltimore,MD,10.86,Debit
ORD-003604,2024-03-25 04:21:05,2024-03-31 04:21:05,CUST-1819,Stacie Mclean,Small Business,PROD-5442,Women's Clothing Voice,Apparel,Women's Clothing,49,33583.74,0.36,1916.51,East,Raleigh,NC,65.74,Mobile Pay
ORD-003605,2025-08-20 09:52:01,2025-08-24 09:52:01,CUST-1024,Dr. Paula Wilkinson,Retailer,PROD-7680,Appliances Region,Home & Kitchen,Appliances,2,3903.59,0.04,1584.63,South,Oklahoma City,OK,107.05,Transfer
ORD-003606,2024-09-15 05:40:30,2024-09-21 05:40:30,CUST-5217,John Banks,Retailer,PROD-9576,Accessories Hold,Technology,Accessories,6,3437.81,0.06,845.39,Midwest,Chicago,IL,89.71,Cash
ORD-003607,2025-04-02 16:51:00,2025-04-11 16:51:00,CUST-1101,Mitchell Horn,Small Business,PROD-2171,Decor Kind,Home & Kitchen,Decor,1,1059.1,0.39,-111.58,Mountain,Santa Fe,NM,87.21,Transfer
ORD-003608,2025-04-20 21:53:44,2025-04-21 21:53:44,CUST-1020,Tonya Shaffer,Small Business,PROD-9828,Bedding Nature,Home & Kitchen,Bedding,30,8114.01,0.19,1177.71,South,Nashville,TN,44.01,Transfer
ORD-003609,2025-02-10 16:26:34,2025-02-15 16:26:34,CUST-7281,Kevin Wilson,Corporate,PROD-4547,Bedding Environmental,Home & Kitchen,Bedding,8,2852.37,0.24,926.69,Midwest,Kansas City,MO,28.22,Transfer
ORD-003610,2025-06-16 15:52:44,2025-06-23 15:52:44,CUST-9559,Jessica Rogers,Corporate,PROD-9770,Fitness Equipment Place,Health & Beauty,Fitness Equipment,10,2072.7,0.03,728.1,West,Los Angeles,CA,52.33,Transfer
ORD-003611,2025-09-06 00:34:08,2025-09-10 00:34:08,CUST-1284,Crystal Murray,Online-Only,PROD-4332,Supplements Right,Health & Beauty,Supplements,33,10408.93,0.37,-2070.02,Mountain,Billings,MT,86.5,Transfer
ORD-003612,2024-12-04 10:12:11,2024-12-10 10:12:11,CUST-6714,Mark Jones,Corporate,PROD-5977,Supplements Growth,Health & Beauty,Supplements,16,23334.8,0.11,7582.32,South,Dallas,TX,74.52,Mobile Pay
ORD-003613,2025-09-18 11:47:54,2025-09-24 11:47:54,CUST-5212,Carolyn Gaines,Retailer,PROD-5969,Monitors Major,Technology,Monitors,19,14369.51,0.0,5959.73,Midwest,St. Louis,MO,43.63,Debit
ORD-003614,2024-12-02 16:11:37,2024-12-03 16:11:37,CUST-2882,Susan Matthews,Retailer,PROD-5321,Bookcases Feeling,Furniture,Bookcases,50,37120.94,0.39,5088.44,Midwest,Pittsburgh,PA,80.22,Credit
ORD-003615,2025-04-30 12:18:57,2025-05-03 12:18:57,CUST-1284,Kelsey Watts,Online-Only,PROD-9770,Fitness Equipment Place,Health & Beauty,Fitness Equipment,48,10051.51,0.02,3597.43,Mountain,Billings,MT,9.61,Transfer
ORD-003616,2025-03-12 18:58:53,2025-03-13 18:58:53,CUST-8398,Nicole Edwards,Retailer,PROD-3118,Men's Clothing Professor,Apparel,Men's Clothing,49,81064.16,0.33,-2960.55,East,Washington,DC,45.4,PayPal
ORD-003617,2024-08-22 05:43:14,2024-08-29 05:43:14,CUST-8713,Rebecca Jefferson,Consumer,PROD-9350,Storage Media,Office Supplies,Storage,36,36543.6,0.37,-3273.12,East,Orlando,FL,10.57,PayPal
ORD-003618,2024-06-17 20:44:03,2024-06-24 20:44:03,CUST-4218,Gregory Chavez,Consumer,PROD-6552,Appliances Situation,Office Supplies,Appliances,33,37943.98,0.11,8380.27,Midwest,Detroit,MI,12.45,PayPal
ORD-003619,2025-01-30 09:55:04,2025-02-09 09:55:04,CUST-8358,Jamie Gonzales,Retailer,PROD-5969,Monitors Major,Technology,Monitors,32,22507.19,0.07,8343.35,West,Sacramento,CA,39.56,Credit
ORD-003620,2025-05-13 16:10:43,2025-05-16 16:10:43,CUST-4200,Tracy Rivers,Enterprise,PROD-6978,Footwear Stuff,Apparel,Footwear,47,51509.6,0.29,-3057.87,East,Charlotte,NC,112.1,Cash
ORD-003621,2024-03-31 14:50:55,2024-04-07 14:50:55,CUST-7040,Mariah Perkins,Consumer,PROD-9649,Men's Clothing Keep,Apparel,Men's Clothing,31,65676.14,0.08,29482.4,West,Los Angeles,CA,45.28,Cash
ORD-003622,2024-08-20 08:47:51,2024-08-29 08:47:51,CUST-8935,Larry Ellis,Small Business,PROD-6777,Decor Voice,Home & Kitchen,Decor,32,51263.74,0.3,6326.78,South,Oklahoma City,OK,63.58,Transfer
ORD-003623,2025-02-24 20:29:43,2025-03-04 20:29:43,CUST-3997,Julie Johnston,Online-Only,PROD-6245,Accessories Trip,Apparel,Accessories,46,58887.52,0.21,18756.2,Mountain,Helena,MT,23.66,Debit
ORD-003624,2024-10-08 10:50:58,2024-10-11 10:50:58,CUST-6644,Jessica Henson,Corporate,PROD-4930,Chairs Case,Furniture,Chairs,15,18357.24,0.2,3390.39,West,Las Vegas,NV,18.75,Transfer
ORD-003625,2024-04-20 22:12:04,2024-04-27 22:12:04,CUST-6820,Rebecca Pace,Corporate,PROD-4599,Footwear Southern,Apparel,Footwear,4,4248.24,0.09,1340.16,Mountain,Billings,MT,33.52,Credit
ORD-003626,2024-11-14 03:22:26,2024-11-23 03:22:26,CUST-4200,Tracy Rivers,Enterprise,PROD-1662,Phones Drive,Technology,Phones,28,6726.37,0.02,2323.09,East,Miami,FL,114.11,PayPal
ORD-003627,2024-06-15 22:41:16,2024-06-24 22:41:16,CUST-4942,Tonya Day,Consumer,PROD-2171,Decor Kind,Home & Kitchen,Decor,37,52034.81,0.19,8719.65,West,Seattle,WA,78.1,Debit
ORD-003628,2025-05-18 16:42:46,2025-05-23 16:42:46,CUST-8225,Laura Martinez,Retailer,PROD-4212,Desks Finish,Furniture,Desks,17,27185.01,0.14,9128.97,Mountain,Boise,ID,54.6,PayPal
ORD-003629,2025-08-27 16:29:00,2025-09-05 16:29:00,CUST-4229,Sean Smith,Retailer,PROD-7283,Appliances Unit,Office Supplies,Appliances,26,12516.7,0.38,-1170.74,Midwest,Pittsburgh,PA,56.16,PayPal
ORD-003630,2024-07-02 00:33:23,2024-07-10 00:33:23,CUST-4463,Malik Kelley,Online-Only,PROD-1467,Cosmetics Since,Health & Beauty,Cosmetics,37,50938.83,0.21,-135.6,East,Boston,MA,103.31,Mobile Pay
ORD-003631,2024-12-12 07:55:59,2024-12-17 07:55:59,CUST-2325,David Gutierrez,Retailer,PROD-8133,Bookcases Expect,Furniture,Bookcases,5,6935.36,0.15,1263.16,East,Miami,FL,27.33,PayPal
ORD-003632,2024-02-17 22:11:32,2024-02-20 22:11:32,CUST-3875,Brandon Sandoval,Online-Only,PROD-3496,Markers Finally,Office Supplies,Markers,28,47622.81,0.23,12703.45,Midwest,Kansas City,MO,15.93,Mobile Pay
ORD-003633,2025-04-29 07:37:59,2025-05-05 07:37:59,CUST-7857,Thomas Burgess,Small Business,PROD-6033,Audio Compare,Technology,Audio,32,59377.77,0.04,22968.17,West,Denver,CO,35.8,Cash
ORD-003634,2024-07-26 08:07:27,2024-08-04 08:07:27,CUST-1463,Travis Harvey,Corporate,PROD-8318,Monitors Full,Technology,Monitors,26,24397.4,0.01,11929.88,East,Orlando,FL,11.03,Credit
ORD-003635,2025-01-21 01:40:57,2025-01-25 01:40:57,CUST-8270,Rose Burns,Consumer,PROD-2829,Cosmetics Dinner,Health & Beauty,Cosmetics,48,42219.4,0.19,3257.32,Mountain,Boise,ID,99.37,BNPL
ORD-003636,2025-08-03 07:29:40,2025-08-06 07:29:40,CUST-1125,Melissa Jacobson,Consumer,PROD-3341,Binders Traditional,Office Supplies,Binders,29,10407.73,0.24,1476.6,Midwest,Indianapolis,IN,22.43,Debit
ORD-003637,2025-07-16 06:37:03,2025-07-17 06:37:03,CUST-4487,David Hernandez,Consumer,PROD-4904,Binders Among,Office Supplies,Binders,15,10826.84,0.01,2600.69,South,Dallas,TX,31.39,Cash
ORD-003638,2024-04-20 14:08:11,2024-04-27 14:08:11,CUST-1820,Joe Campbell,Corporate,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,11,26243.39,0.08,6530.84,West,Denver,CO,63.88,Mobile Pay
ORD-003639,2024-01-11 07:09:57,2024-01-14 07:09:57,CUST-5896,Jennifer Mckinney DDS,Small Business,PROD-8212,Monitors Industry,Technology,Monitors,14,21720.01,0.1,3322.89,West,San Diego,CA,11.87,Cash
ORD-003640,2025-04-30 23:17:03,2025-05-08 23:17:03,CUST-5162,James Briggs,Consumer,PROD-6777,Decor Voice,Home & Kitchen,Decor,14,29797.05,0.07,10137.13,West,Portland,OR,105.61,PayPal
ORD-003641,2025-05-07 00:32:08,2025-05-15 00:32:08,CUST-9307,William Reed,Retailer,PROD-6033,Audio Compare,Technology,Audio,37,65794.89,0.08,23696.29,West,Denver,CO,97.99,Debit
ORD-003642,2024-12-27 23:12:35,2025-01-06 23:12:35,CUST-6266,Ryan Casey,Retailer,PROD-5969,Monitors Major,Technology,Monitors,15,10436.8,0.08,3797.5,West,Seattle,WA,31.05,Debit
ORD-003643,2025-01-18 03:11:09,2025-01-27 03:11:09,CUST-8039,Daniel Hill,Enterprise,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,8,16804.07,0.19,2467.67,Midwest,Pittsburgh,PA,9.88,Mobile Pay
ORD-003644,2025-06-05 05:22:33,2025-06-08 05:22:33,CUST-3874,William Smith,Retailer,PROD-6162,Decor Body,Home & Kitchen,Decor,2,1200.98,0.35,-261.6,Midwest,Minneapolis,MN,10.54,PayPal
ORD-003645,2024-06-01 15:52:53,2024-06-04 15:52:53,CUST-1253,Holly Torres,Enterprise,PROD-9674,Copiers Chair,Technology,Copiers,43,13925.42,0.1,5317.68,West,Las Vegas,NV,74.04,BNPL
ORD-003646,2024-02-11 22:05:45,2024-02-21 22:05:45,CUST-6059,Alicia Barber,Enterprise,PROD-9125,Markers Wait,Office Supplies,Markers,22,46974.31,0.1,10891.45,South,San Antonio,TX,97.85,Credit
ORD-003647,2025-06-07 21:32:11,2025-06-14 21:32:11,CUST-6148,Richard Castillo,Online-Only,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,50,112805.07,0.13,23202.57,Mountain,Helena,MT,116.22,PayPal
ORD-003648,2025-08-03 22:25:57,2025-08-08 22:25:57,CUST-9966,Dr. Kelly Sanford,Online-Only,PROD-4755,Networking Live,Technology,Networking,44,22872.85,0.09,9631.93,West,Salt Lake City,UT,54.09,Credit
ORD-003649,2024-02-20 04:26:30,2024-02-22 04:26:30,CUST-3226,Melissa Robinson,Corporate,PROD-6880,Desks Final,Furniture,Desks,46,46746.03,0.3,4874.07,Midwest,Minneapolis,MN,69.95,Debit
ORD-003650,2024-02-16 01:17:23,2024-02-18 01:17:23,CUST-7002,Robert Jimenez,Online-Only,PROD-7653,Storage Air,Office Supplies,Storage,32,39975.22,0.38,341.62,East,Atlanta,GA,36.45,Transfer
ORD-003651,2025-08-06 22:12:53,2025-08-12 22:12:53,CUST-4599,Amber Lewis,Corporate,PROD-9674,Copiers Chair,Technology,Copiers,2,647.69,0.1,247.33,Midwest,Pittsburgh,PA,24.89,Credit
ORD-003652,2024-09-25 14:27:18,2024-10-02 14:27:18,CUST-5603,Reginald Gutierrez,Enterprise,PROD-4547,Bedding Environmental,Home & Kitchen,Bedding,49,17011.02,0.26,5216.23,Midwest,Kansas City,MO,80.94,Debit
ORD-003653,2024-01-22 20:17:41,2024-01-30 20:17:41,CUST-5774,Brian Nelson,Online-Only,PROD-2220,Skincare Others,Health & Beauty,Skincare,37,91997.23,0.15,9775.83,West,Portland,OR,38.88,BNPL
ORD-003654,2024-01-01 21:06:50,2024-01-06 21:06:50,CUST-5441,Paul Burns,Retailer,PROD-6245,Accessories Trip,Apparel,Accessories,5,4942.4,0.39,580.3,West,Los Angeles,CA,82.09,Mobile Pay
ORD-003655,2024-05-09 16:32:20,2024-05-14 16:32:20,CUST-8640,Victor Pearson,Consumer,PROD-5789,Copiers Federal,Technology,Copiers,35,60110.6,0.06,16891.9,Mountain,Santa Fe,NM,81.01,Cash
ORD-003656,2024-08-05 17:03:01,2024-08-15 17:03:01,CUST-9946,Julie Barrett,Small Business,PROD-8933,Phones Pm,Technology,Phones,22,36711.79,0.12,8724.27,East,Orlando,FL,84.49,Debit
ORD-003657,2024-05-03 17:20:13,2024-05-04 17:20:13,CUST-7390,Krista Doyle,Online-Only,PROD-2039,Monitors Often,Technology,Monitors,11,2862.01,0.06,1240.28,South,Oklahoma City,OK,76.98,Transfer
ORD-003658,2024-12-27 19:00:26,2025-01-05 19:00:26,CUST-7710,Erin Young,Small Business,PROD-6978,Footwear Stuff,Apparel,Footwear,10,11422.57,0.26,-187.53,East,Atlanta,GA,38.78,Cash
ORD-003659,2024-11-05 00:00:55,2024-11-08 00:00:55,CUST-8713,Rebecca Jefferson,Consumer,PROD-7368,Outerwear Middle,Apparel,Outerwear,16,14007.81,0.2,3673.89,Midwest,Pittsburgh,PA,100.19,Cash
ORD-003660,2024-11-28 10:32:42,2024-12-03 10:32:42,CUST-6273,Norman Dickson,Retailer,PROD-7251,Bedding Into,Home & Kitchen,Bedding,31,43722.57,0.39,5845.22,Midwest,Cleveland,OH,32.73,Transfer
ORD-003661,2024-08-28 10:30:01,2024-08-30 10:30:01,CUST-5896,Jennifer Mckinney DDS,Small Business,PROD-4930,Chairs Case,Furniture,Chairs,37,52073.37,0.08,15155.14,East,Boston,MA,14.56,Mobile Pay
ORD-003662,2025-01-01 07:20:15,2025-01-04 07:20:15,CUST-5596,Amanda Roman,Corporate,PROD-9045,Men's Clothing Cover,Apparel,Men's Clothing,5,424.54,0.36,91.24,Mountain,Reno,NV,92.55,Credit
ORD-003663,2024-09-15 21:08:17,2024-09-22 21:08:17,CUST-3323,Nancy Smith,Retailer,PROD-4115,Cookware Win,Home & Kitchen,Cookware,26,15995.46,0.4,-4773.34,East,Philadelphia,PA,67.78,Mobile Pay
ORD-003664,2024-01-18 02:20:11,2024-01-21 02:20:11,CUST-4617,James Cruz,Consumer,PROD-2937,Men's Clothing Beyond,Apparel,Men's Clothing,49,15599.37,0.05,2998.04,West,Salt Lake City,UT,80.45,Transfer
ORD-003665,2024-01-27 16:21:23,2024-02-04 16:21:23,CUST-1282,Mrs. Barbara Williams,Online-Only,PROD-6880,Desks Final,Furniture,Desks,40,48778.46,0.16,12368.06,Midwest,Milwaukee,WI,30.32,BNPL
ORD-003666,2024-02-20 07:12:48,2024-02-29 07:12:48,CUST-4667,Wendy Chavez,Corporate,PROD-2829,Cosmetics Dinner,Health & Beauty,Cosmetics,29,28026.82,0.11,4487.23,East,Raleigh,NC,79.1,Debit
ORD-003667,2024-10-26 21:53:47,2024-11-01 21:53:47,CUST-8056,John Serrano,Consumer,PROD-6802,Outerwear Agency,Apparel,Outerwear,47,28627.49,0.17,6788.94,East,Charlotte,NC,98.91,BNPL
ORD-003668,2025-09-14 15:46:37,2025-09-19 15:46:37,CUST-1557,Amy Duncan,Corporate,PROD-2171,Decor Kind,Home & Kitchen,Decor,9,13438.42,0.14,2902.3,West,Las Vegas,NV,25.89,Mobile Pay
ORD-003669,2025-01-30 19:30:24,2025-02-06 19:30:24,CUST-2941,Rhonda Davis,Consumer,PROD-3341,Binders Traditional,Office Supplies,Binders,5,2124.99,0.1,585.14,East,Baltimore,MD,53.86,BNPL
ORD-003670,2024-07-31 20:15:44,2024-08-09 20:15:44,CUST-5193,Samantha Garner,Small Business,PROD-6162,Decor Body,Home & Kitchen,Decor,14,11381.59,0.12,1143.53,Mountain,Billings,MT,105.26,Credit
ORD-003671,2024-02-03 17:49:56,2024-02-04 17:49:56,CUST-8145,Karen Anderson,Small Business,PROD-6086,Networking Case,Technology,Networking,48,113935.25,0.05,18401.33,South,San Antonio,TX,46.81,Cash
ORD-003672,2024-01-22 10:36:38,2024-01-23 10:36:38,CUST-5324,Sandra Gomez,Corporate,PROD-6162,Decor Body,Home & Kitchen,Decor,27,23446.81,0.06,3701.98,Midwest,Detroit,MI,19.15,Transfer
ORD-003673,2025-05-23 19:15:00,2025-05-25 19:15:00,CUST-8325,Wendy Garcia,Consumer,PROD-4514,Outerwear Beat,Apparel,Outerwear,39,76557.21,0.26,24023.43,West,Seattle,WA,14.05,Transfer
ORD-003674,2025-02-17 22:25:06,2025-02-18 22:25:06,CUST-7364,Megan Cobb,Small Business,PROD-8806,Footwear Company,Apparel,Footwear,27,10996.15,0.25,3281.71,West,Seattle,WA,56.73,Cash
ORD-003675,2024-03-16 03:49:02,2024-03-24 03:49:02,CUST-8878,Laura Rasmussen,Retailer,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,4,8816.95,0.15,1648.75,Mountain,Reno,NV,29.03,Mobile Pay
ORD-003676,2025-07-02 20:59:43,2025-07-08 20:59:43,CUST-6552,Susan Smith,Small Business,PROD-9649,Men's Clothing Keep,Apparel,Men's Clothing,29,62774.6,0.06,28915.94,West,San Diego,CA,39.38,Mobile Pay
ORD-003677,2025-01-19 03:57:21,2025-01-23 03:57:21,CUST-2744,Vanessa Miller,Consumer,PROD-4537,Haircare Star,Health & Beauty,Haircare,23,31315.95,0.3,-2808.23,East,New York,NY,106.41,Credit
ORD-003678,2024-05-18 08:27:30,2024-05-21 08:27:30,CUST-1284,Crystal Murray,Online-Only,PROD-7655,Supplements Full,Health & Beauty,Supplements,42,577.02,0.27,99.9,Mountain,Santa Fe,NM,83.67,Cash
ORD-003679,2024-03-02 20:43:17,2024-03-11 20:43:17,CUST-9841,Casey Hickman,Retailer,PROD-4007,Chairs Generation,Furniture,Chairs,43,82640.15,0.3,4309.63,Midwest,Indianapolis,IN,108.78,Debit
ORD-003680,2024-10-31 20:35:01,2024-11-09 20:35:01,CUST-9307,William Reed,Retailer,PROD-5685,Cookware Raise,Home & Kitchen,Cookware,26,18578.48,0.31,-2720.2,Midwest,St. Louis,MO,75.48,Cash
ORD-003681,2025-09-16 03:28:09,2025-09-24 03:28:09,CUST-2113,Danielle Richardson,Online-Only,PROD-7368,Outerwear Middle,Apparel,Outerwear,37,26724.27,0.34,2827.08,Midwest,Kansas City,MO,112.78,Mobile Pay
ORD-003682,2025-02-21 19:47:21,2025-03-01 19:47:21,CUST-9723,Stephen Cole,Retailer,PROD-8889,Chairs Speak,Furniture,Chairs,8,1942.35,0.26,559.79,West,Denver,CO,63.84,Transfer
ORD-003683,2024-10-31 02:05:00,2024-11-08 02:05:00,CUST-8483,Justin Patel,Enterprise,PROD-9302,Bookcases Travel,Furniture,Bookcases,11,20666.83,0.25,6445.15,East,Philadelphia,PA,52.84,Mobile Pay
ORD-003684,2025-02-27 07:07:38,2025-03-03 07:07:38,CUST-1780,Jack Acosta,Corporate,PROD-2907,Wearables Heavy,Technology,Wearables,15,25098.77,0.04,4185.77,East,Boston,MA,72.29,PayPal
ORD-003685,2024-07-28 06:05:54,2024-08-03 06:05:54,CUST-8713,Rebecca Jefferson,Consumer,PROD-9302,Bookcases Travel,Furniture,Bookcases,46,100252.9,0.13,40780.42,Mountain,Billings,MT,48.09,BNPL
ORD-003686,2024-11-17 22:48:41,2024-11-25 22:48:41,CUST-8715,Felicia Rogers,Online-Only,PROD-5977,Supplements Growth,Health & Beauty,Supplements,35,57353.8,0.0,22895.25,South,San Antonio,TX,13.02,BNPL
ORD-003687,2024-01-26 13:38:04,2024-01-29 13:38:04,CUST-3119,Sharon Baldwin,Small Business,PROD-2907,Wearables Heavy,Technology,Wearables,26,44864.05,0.01,8614.85,West,Phoenix,AZ,116.94,PayPal
ORD-003688,2025-08-23 08:31:00,2025-08-28 08:31:00,CUST-3565,Susan Evans,Online-Only,PROD-4798,Bookcases Perform,Furniture,Bookcases,15,30004.98,0.33,5344.23,East,Philadelphia,PA,33.2,Cash
ORD-003689,2024-04-16 17:03:04,2024-04-21 17:03:04,CUST-3323,Nancy Smith,Retailer,PROD-8411,Wearables Bar,Technology,Wearables,16,43766.24,0.03,11043.2,South,Nashville,TN,73.22,Mobile Pay
ORD-003690,2025-03-27 13:53:55,2025-03-29 13:53:55,CUST-1217,Andre Williams,Retailer,PROD-7653,Storage Air,Office Supplies,Storage,13,23312.16,0.11,7211.01,East,Philadelphia,PA,52.78,BNPL
ORD-003691,2024-07-20 09:55:14,2024-07-29 09:55:14,CUST-4430,Courtney Livingston,Corporate,PROD-5685,Cookware Raise,Home & Kitchen,Cookware,8,5965.0,0.28,-588.44,West,San Francisco,CA,32.17,PayPal
ORD-003692,2024-07-13 03:45:17,2024-07-18 03:45:17,CUST-9426,Michelle Cortez,Enterprise,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,20,1641.72,0.4,-18.88,Mountain,Reno,NV,55.66,Mobile Pay
